selector_max_inner_origins,direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
10,low_to_high,0,1,48,2,72,1.00000035924574,0.6666666666666666,3,48,0.9999939036535136,1.0,2,72,1.00000035924574,0.6666666666666666,0.0,1.0,1.0,1.0
10,low_to_high,0,1,51,2,72,1.00000035924574,0.7083333333333334,1,24,0.9249837428274162,1.0,2,72,1.00000035924574,0.7083333333333334,0.0,1.0,1.0,1.0
10,low_to_high,0,1,54,1,48,0.604783788568016,1.0,1,24,0.9371206326669848,1.0,2,72,1.00000035924574,0.75,0.3952165706777241,0.0,0.0,0.0
10,low_to_high,0,1,57,3,48,0.9692024500944836,1.0,3,48,0.9999939036535136,1.0,2,72,0.9999989028641554,0.7916666666666666,0.0307964527696718,0.0,0.0,0.0
10,low_to_high,0,1,60,2,72,1.00000035924574,0.8333333333333334,1,48,0.9229482399187656,1.0,2,72,1.00000035924574,0.8333333333333334,0.0,1.0,1.0,1.0
10,low_to_high,0,1,63,1,72,0.4097949788386222,0.875,1,72,0.9192878976475923,0.875,1,72,0.40978778433811364,0.875,7.194500508567181e-06,1.0,1.0,1.0
10,low_to_high,0,1,66,1,72,0.35085010623727947,0.9166666666666666,1,48,0.9184121942793961,1.0,1,72,0.3508724507530899,0.9166666666666666,2.2344515810457377e-05,1.0,1.0,1.0
10,low_to_high,0,1,69,1,72,0.4372377217945444,0.9583333333333334,1,48,0.9216758833172469,1.0,1,72,0.43724586295962753,0.9583333333333334,8.141165083130897e-06,1.0,1.0,1.0
10,low_to_high,0,1,72,1,72,3.0459958161388936e-08,1.0,1,72,0.4529172558531396,1.0,1,72,3.0459958161388936e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,0,1,75,1,48,3.045995807355589e-08,1.0,1,72,0.441868909544035,1.0,1,72,3.0459958161388936e-08,1.0,8.783304837831017e-17,1.0,0.0,0.0
10,low_to_high,0,1,78,1,72,3.0459958161388936e-08,1.0,1,72,0.8535818394450695,1.0,1,72,3.0459958161388936e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,0,1,81,1,72,3.0459958161388936e-08,1.0,1,72,0.8917428373941357,1.0,1,72,3.0459958161388936e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,0,1,84,2,48,9.13798622857188e-08,1.0,1,72,0.9503981567911185,1.0,2,48,9.13798622857188e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,0,1,87,1,48,0.971675734725967,1.0,2,24,0.3315070017065932,1.0,1,48,0.9717592472355702,1.0,8.351250960314527e-05,1.0,1.0,1.0
10,low_to_high,0,1,90,3,72,0.2366186843779666,1.0,2,48,0.2948694008085745,1.0,3,72,0.23661867887954088,1.0,5.498425714733912e-09,1.0,1.0,1.0
10,low_to_high,0,1,93,1,48,0.7806701663492538,1.0,1,48,0.9583273642610528,1.0,1,48,0.7806704287291203,1.0,2.623798665002397e-07,1.0,1.0,1.0
10,low_to_high,0,1,96,1,72,0.6109074773884098,1.0,1,48,0.9776063855088126,1.0,1,48,0.6122381104962391,1.0,0.0013306331078293265,1.0,0.0,0.0
10,low_to_high,0,1,99,1,48,0.5746449706987662,1.0,2,24,1.0000041241331297,1.0,1,48,0.5746449897506875,1.0,1.9051921262835947e-08,1.0,1.0,1.0
10,low_to_high,0,1,102,1,72,0.5444985238702629,1.0,3,48,0.9858531427821007,1.0,1,48,0.5455565546664186,1.0,0.00105803079615574,1.0,0.0,0.0
10,low_to_high,0,1,105,1,72,0.5585186944906968,1.0,3,48,0.9813664023367075,1.0,1,72,0.5585186784983913,1.0,1.599230547988384e-08,1.0,1.0,1.0
10,low_to_high,0,1,108,2,24,0.8287870356688194,1.0,3,48,0.9790205910294768,1.0,2,24,0.8287870368899011,1.0,1.2210816802138424e-09,1.0,1.0,1.0
10,low_to_high,0,1,111,1,24,0.5965087234113624,1.0,2,72,0.9909683628496443,1.0,1,24,0.5965087260114089,1.0,2.6000465114250915e-09,1.0,1.0,1.0
10,low_to_high,0,1,114,2,24,0.8740365282386449,1.0,3,48,0.9776453522435471,1.0,2,24,0.8740365277837654,1.0,4.548794674263945e-10,1.0,1.0,1.0
10,low_to_high,0,1,117,2,24,0.8977214118770823,1.0,3,48,0.9808538470528643,1.0,2,24,0.8977214117166858,1.0,1.60396473880553e-10,1.0,1.0,1.0
10,high_to_low,0,1,-60,1,48,0.4119874628836854,0.0,1,48,0.4119874628836854,0.0,2,24,0.9668406604406117,0.0,0.5548531975569263,0.0,0.0,0.0
10,high_to_low,0,1,-57,1,48,0.2973641085789618,0.0,1,48,0.2973641085789618,0.0,3,24,0.9999958924587974,0.0,0.7026317838798356,0.0,0.0,0.0
10,high_to_low,0,1,-54,1,48,0.015552176150991345,0.0,1,48,0.015552176150991345,0.0,3,24,0.9999958924587974,0.0,0.984443716307806,0.0,0.0,0.0
10,high_to_low,0,1,-51,1,48,0.18810768009615514,0.0,1,48,0.18810768009615514,0.0,2,72,0.9870586657166935,0.0,0.7989509856205383,0.0,0.0,0.0
10,high_to_low,0,1,-48,2,72,0.843289736397094,0.0,2,72,0.843289736397094,0.0,2,72,0.9913952632294614,0.0,0.14810552683236733,1.0,1.0,1.0
10,high_to_low,0,1,-45,1,48,0.3410597946177302,0.0,1,48,0.3410597946177302,0.0,2,72,0.9977913228674296,0.0,0.6567315282496993,0.0,0.0,0.0
10,high_to_low,0,1,-42,1,48,0.050342293273765396,0.0,1,48,0.050342293273765396,0.0,2,72,0.9965911494613858,0.0,0.9462488561876204,0.0,0.0,0.0
10,high_to_low,0,1,-39,2,72,0.8451956826262405,0.0,2,72,0.8451956826262405,0.0,2,72,0.9999996260882208,0.0,0.15480394346198034,1.0,1.0,1.0
10,high_to_low,0,1,-36,2,24,0.8686432351191633,0.0,2,24,0.8686432351191633,0.0,2,72,0.9999996219308538,0.0,0.13135638681169048,1.0,0.0,0.0
10,high_to_low,0,1,-33,2,24,0.840281863900701,0.0,2,24,0.840281863900701,0.0,2,72,0.9950929100558488,0.0,0.15481104615514774,1.0,0.0,0.0
10,high_to_low,0,1,-30,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9951823710981235,0.0,0.004816381258332392,0.0,1.0,0.0
10,high_to_low,0,1,-27,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9951707683795772,0.0,0.004827983976878669,0.0,1.0,0.0
10,high_to_low,0,1,-24,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,2,72,0.9999980242418438,0.0,7.281146120474702e-07,0.0,1.0,0.0
10,high_to_low,0,1,-21,2,24,0.8737087048400605,0.0,2,24,0.8737087048400605,0.0,2,72,0.9999987918658274,0.0,0.12629008702576694,1.0,0.0,0.0
10,high_to_low,0,1,-18,1,48,0.3298567008506992,0.0,1,48,0.3298567008506992,0.0,2,72,1.00000035924574,0.0,0.6701436583950409,0.0,0.0,0.0
10,high_to_low,0,1,-15,1,48,3.045995807355589e-08,0.0,1,48,3.045995807355589e-08,0.0,3,48,0.9999939036535136,0.0,0.9999938731935555,0.0,1.0,0.0
10,high_to_low,0,1,-12,3,24,0.6858544755085914,0.0,3,24,0.6858544755085914,0.0,2,72,1.00000035924574,0.0,0.3141458837371487,0.0,0.0,0.0
10,high_to_low,0,1,-9,3,24,0.6752486451682181,0.0,3,24,0.6752486451682181,0.0,3,24,0.8326689491341698,0.0,0.15742030396595164,1.0,1.0,1.0
10,high_to_low,0,1,-6,3,24,0.6824041625911234,0.0,3,24,0.6824041625911234,0.0,3,48,0.80824162343429,0.0,0.1258374608431666,1.0,0.0,0.0
10,high_to_low,0,1,-3,3,48,0.6518713376449874,0.0,3,48,0.6518713376449874,0.0,3,48,0.7950511331277432,0.0,0.14317979548275583,1.0,1.0,1.0
10,high_to_low,0,1,0,2,48,0.2738463649423755,0.0,2,48,0.2738463649423755,0.0,1,72,0.20695726269662354,0.0,0.06688910224575198,0.0,0.0,0.0
10,high_to_low,0,1,3,3,24,0.9868749452041147,0.125,1,48,3.045995807355589e-08,0.0625,3,24,0.9999993091495679,0.125,0.013124363945453243,1.0,1.0,1.0
10,high_to_low,0,1,6,1,24,0.8309207458019626,0.25,1,48,3.045995807355589e-08,0.125,2,48,0.9763661629730399,0.125,0.14544541717107728,0.0,0.0,0.0
10,high_to_low,0,1,9,1,24,0.8331538241022408,0.375,1,48,3.045995807355589e-08,0.1875,2,48,0.9820585394847103,0.1875,0.14890471538246952,0.0,0.0,0.0
10,high_to_low,0,1,12,2,48,0.9558522150543933,0.25,1,48,3.045995807355589e-08,0.25,2,72,0.9806447710113498,0.16666666666666666,0.024792555956956508,1.0,0.0,0.0
10,high_to_low,0,1,15,2,48,0.97681404612803,0.3125,2,48,0.9729962559542773,0.3125,2,72,0.9873233993454122,0.20833333333333334,0.010509353217382222,1.0,0.0,0.0
10,high_to_low,0,1,18,2,24,0.9935932750545741,0.75,1,48,0.3521389146873829,0.375,2,72,0.9877914675497151,0.25,0.005801807504858925,1.0,0.0,0.0
10,high_to_low,0,1,21,2,24,0.9977810848706815,0.875,2,24,0.9749599965696134,0.875,2,72,0.9912449807223014,0.2916666666666667,0.0065361041483801285,1.0,0.0,0.0
10,high_to_low,0,1,24,2,72,0.9945208483914938,0.3333333333333333,2,72,0.9896940829906591,0.3333333333333333,2,72,0.9985217750372858,0.3333333333333333,0.004000926645791991,1.0,1.0,1.0
10,high_to_low,0,1,27,2,72,0.9964564871701742,0.375,2,72,0.9910673701135045,0.375,2,72,0.9935602584971678,0.375,0.002896228673006429,1.0,1.0,1.0
10,high_to_low,0,1,30,2,72,0.9966642880610459,0.4166666666666667,3,48,0.9881799084441752,0.625,2,72,0.9951285394458642,0.4166666666666667,0.0015357486151816868,1.0,1.0,1.0
10,high_to_low,0,1,33,3,48,0.9990724908197358,0.6875,2,72,0.994443242473748,0.4583333333333333,3,48,0.9999969315477281,0.6875,0.0009244407279922484,1.0,1.0,1.0
10,high_to_low,0,1,36,3,48,0.9999939036535136,0.75,3,48,0.9937975809627694,0.75,3,48,0.9999976767964438,0.75,3.773142930207918e-06,1.0,1.0,1.0
10,high_to_low,0,1,39,3,48,0.9961548325826991,0.8125,2,72,1.00000035924574,0.5416666666666666,3,48,0.9999977324726035,0.8125,0.003842899889904383,1.0,1.0,1.0
10,high_to_low,0,1,42,3,48,0.9999939036535136,0.875,2,72,1.00000035924574,0.5833333333333334,3,48,0.9999939036535136,0.875,0.0,1.0,1.0,1.0
10,high_to_low,0,1,45,3,48,0.9999939036535136,0.9375,2,72,1.00000035924574,0.625,3,48,0.9999939036535136,0.9375,0.0,1.0,1.0,1.0
10,high_to_low,0,1,48,3,48,0.9999939036535136,1.0,2,72,1.00000035924574,0.6666666666666666,3,48,0.9999939036535136,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,51,3,48,0.9999939036535136,1.0,2,72,1.00000035924574,0.7083333333333334,1,24,0.9249837428274162,1.0,0.07501016082609735,0.0,0.0,0.0
10,high_to_low,0,1,54,1,24,0.9371206326669848,1.0,2,72,1.00000035924574,0.75,1,24,0.9371206326669848,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,57,3,48,0.9999939036535136,1.0,2,72,0.9999989028641554,0.7916666666666666,3,48,0.9999939036535136,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,60,1,48,0.9230601580587359,1.0,2,72,1.00000035924574,0.8333333333333334,1,48,0.9229482399187656,1.0,0.00011191813997024624,1.0,1.0,1.0
10,high_to_low,0,1,63,1,48,0.9224415586157194,1.0,1,72,0.40978778433811364,0.875,1,72,0.9192878976475923,0.875,0.003153660968127081,1.0,0.0,0.0
10,high_to_low,0,1,66,1,48,0.9184921487867156,1.0,1,72,0.3508724507530899,0.9166666666666666,1,48,0.9184121942793961,1.0,7.995450731945741e-05,1.0,1.0,1.0
10,high_to_low,0,1,69,1,48,0.921763191083519,1.0,1,72,0.43724586295962753,0.9583333333333334,1,48,0.9216758833172469,1.0,8.730776627208225e-05,1.0,1.0,1.0
10,high_to_low,0,1,72,1,72,0.4529172558531481,1.0,1,72,3.0459958161388936e-08,1.0,1,72,0.4529172558531396,1.0,8.548717289613705e-15,1.0,1.0,1.0
10,high_to_low,0,1,75,1,72,0.4418689095440291,1.0,1,72,3.0459958161388936e-08,1.0,1,72,0.441868909544035,1.0,5.9396931817445875e-15,1.0,1.0,1.0
10,high_to_low,0,1,78,1,72,0.8535820240324535,1.0,1,72,3.0459958161388936e-08,1.0,1,72,0.8535818394450695,1.0,1.8458738404447672e-07,1.0,1.0,1.0
10,high_to_low,0,1,81,1,72,0.8917433977176676,1.0,1,72,3.0459958161388936e-08,1.0,1,72,0.8917428373941357,1.0,5.603235319062705e-07,1.0,1.0,1.0
10,high_to_low,0,1,84,1,72,0.950292699052155,1.0,2,48,9.13798622857188e-08,1.0,1,72,0.9503981567911185,1.0,0.0001054577389635325,1.0,1.0,1.0
10,high_to_low,0,1,87,2,24,0.3315070017065932,1.0,1,48,0.9717592472355702,1.0,2,24,0.3315070017065932,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,90,2,48,0.2948694008085745,1.0,3,72,0.23661867887954088,1.0,2,48,0.2948694008085745,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,93,1,48,0.9583273642610528,1.0,1,48,0.7806704287291203,1.0,1,48,0.9583273642610528,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,96,1,48,0.9776063855088126,1.0,1,48,0.6122381104962391,1.0,1,48,0.9776063855088126,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,99,2,24,1.0000041241331297,1.0,1,48,0.5746449897506875,1.0,2,24,1.0000041241331297,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,102,3,48,0.9858531427821007,1.0,1,48,0.5455565546664186,1.0,3,48,0.9858531427821007,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,105,3,48,0.9813664023367075,1.0,1,72,0.5585186784983913,1.0,3,48,0.9813664023367075,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,108,3,48,0.9790205910294768,1.0,2,24,0.8287870368899011,1.0,3,48,0.9790205910294768,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,111,2,72,0.9909683628496443,1.0,1,24,0.5965087260114089,1.0,2,72,0.9909683628496443,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,114,3,48,0.9776453522435471,1.0,2,24,0.8740365277837654,1.0,3,48,0.9776453522435471,1.0,0.0,1.0,1.0,1.0
10,high_to_low,0,1,117,3,48,0.9808538470528643,1.0,2,24,0.8977214117166858,1.0,3,48,0.9808538470528643,1.0,0.0,1.0,1.0,1.0
