selector_max_inner_origins,direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
10,low_to_high,5,12,90,2,24,1.0000041241331297,1.0,2,24,1.0000041241331297,1.0,2,24,1.0000041241331297,1.0,0.0,1.0,1.0,1.0
10,low_to_high,5,12,93,2,24,1.0000041241331297,1.0,2,72,0.9829902934026759,1.0,2,24,1.0000041241331297,1.0,0.0,1.0,1.0,1.0
10,low_to_high,5,12,96,2,24,1.0000041241331297,1.0,2,72,0.9861685577248771,1.0,2,24,1.0000041241331297,1.0,0.0,1.0,1.0,1.0
10,low_to_high,5,12,99,2,72,0.9892217414792872,1.0,2,72,0.9879752082091854,1.0,2,72,0.9886577509511474,1.0,0.0005639905281398239,1.0,1.0,1.0
10,low_to_high,5,12,102,2,72,0.9911730792779169,1.0,2,72,0.9896694913681289,1.0,2,72,0.9906347144482746,1.0,0.0005383648296423127,1.0,1.0,1.0
10,low_to_high,5,12,105,2,72,0.9932630463986563,1.0,2,72,0.9925512698686418,1.0,2,72,0.99283920826693,1.0,0.00042383813172630624,1.0,1.0,1.0
10,low_to_high,5,12,108,2,72,0.9960120914143218,1.0,2,72,0.9956339027237161,1.0,2,72,0.9956248228602758,1.0,0.00038726855404602745,1.0,1.0,1.0
10,low_to_high,6,1,-60,1,72,0.7398798028435418,0.0,1,72,0.7398798028435418,0.0,1,72,3.0459958161388936e-08,0.0,0.7398797723835837,1.0,1.0,1.0
10,low_to_high,6,1,-57,1,72,0.6867175555710006,0.0,1,72,0.6867175555710006,0.0,1,72,3.0459958161388936e-08,0.0,0.6867175251110424,1.0,1.0,1.0
10,low_to_high,6,1,-54,1,72,0.661133442442093,0.0,1,72,0.661133442442093,0.0,1,72,3.0459958161388936e-08,0.0,0.6611334119821349,1.0,1.0,1.0
10,low_to_high,6,1,-51,1,72,0.6599027799735249,0.0,1,72,0.6599027799735249,0.0,1,72,3.0459958161388936e-08,0.0,0.6599027495135668,1.0,1.0,1.0
10,low_to_high,6,1,-48,1,72,0.6883176220329628,0.0,1,72,0.6883176220329628,0.0,1,72,3.0459958161388936e-08,0.0,0.6883175915730047,1.0,1.0,1.0
10,low_to_high,6,1,-45,1,72,0.6964985401105628,0.0,1,72,0.6964985401105628,0.0,2,72,0.6045259602885051,0.0,0.09197257982205764,0.0,1.0,0.0
10,low_to_high,6,1,-42,3,24,0.9360412738419924,0.0,3,24,0.9360412738419924,0.0,2,48,0.5668888450903606,0.0,0.3691524287516318,0.0,0.0,0.0
10,low_to_high,6,1,-39,1,72,0.7020276991040569,0.0,1,72,0.7020276991040569,0.0,1,72,3.0459958161388936e-08,0.0,0.7020276686440988,1.0,1.0,1.0
10,low_to_high,6,1,-36,1,72,0.9744255402453732,0.0,1,72,0.9744255402453732,0.0,1,72,3.0459958161388936e-08,0.0,0.9744255097854151,1.0,1.0,1.0
10,low_to_high,6,1,-33,2,48,0.9526308698236218,0.0,2,48,0.9526308698236218,0.0,1,72,0.2700639751303323,0.0,0.6825668946932895,0.0,0.0,0.0
10,low_to_high,6,1,-30,2,24,1.0000041241331297,0.0,2,24,1.0000041241331297,0.0,1,24,0.30105983205607884,0.0,0.6989442920770508,0.0,1.0,0.0
10,low_to_high,6,1,-27,1,72,0.9845605945924757,0.0,1,72,0.9845605945924757,0.0,1,72,0.5504553540997802,0.0,0.4341052404926955,1.0,1.0,1.0
10,low_to_high,6,1,-24,1,72,0.9905894450835696,0.0,1,72,0.9905894450835696,0.0,1,48,0.5840238257366888,0.0,0.40656561934688085,1.0,0.0,0.0
10,low_to_high,6,1,-21,1,72,0.9937018838384415,0.0,1,72,0.9937018838384415,0.0,1,48,0.5737863557754972,0.0,0.4199155280629443,1.0,0.0,0.0
10,low_to_high,6,1,-18,1,72,0.9945952098227003,0.0,1,72,0.9945952098227003,0.0,1,48,0.5925996622869963,0.0,0.401995547535704,1.0,0.0,0.0
10,low_to_high,6,1,-15,1,72,0.9992033990245721,0.0,1,72,0.9992033990245721,0.0,1,24,0.6510923444049634,0.0,0.3481110546196087,1.0,0.0,0.0
10,low_to_high,6,1,-12,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,24,0.6302730509658023,0.0,0.3697266959996981,1.0,0.0,0.0
10,low_to_high,6,1,-9,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,48,0.6323580064725587,0.0,0.36764174049294174,1.0,0.0,0.0
10,low_to_high,6,1,-6,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,48,0.6579814377446755,0.0,0.3420183092208249,1.0,0.0,0.0
10,low_to_high,6,1,-3,1,48,0.9753263824531937,0.0,1,48,0.9753263824531937,0.0,1,48,0.7321558090839654,0.0,0.24317057336922832,1.0,1.0,1.0
10,low_to_high,6,1,0,2,48,0.9808657143685521,0.0,2,48,0.9808657143685521,0.0,1,24,0.6993089374597324,0.0,0.28155677690881964,0.0,0.0,0.0
10,low_to_high,6,1,3,1,24,0.9382250942342454,0.125,2,48,0.9805482435147986,0.0625,1,24,0.7034297353103041,0.125,0.23479535892394132,1.0,1.0,1.0
10,low_to_high,6,1,6,2,72,0.9764032156696966,0.08333333333333333,3,72,0.9963209839893373,0.08333333333333333,1,24,0.6856870269602402,0.25,0.29071618870945637,0.0,0.0,0.0
10,low_to_high,6,1,9,3,72,0.9974520026056514,0.125,3,72,0.9999987523564559,0.125,1,24,0.8007917323882611,0.375,0.1966602702173903,0.0,0.0,0.0
10,low_to_high,6,1,12,3,24,0.9484158366962765,0.5,3,72,0.9999987523564559,0.16666666666666666,3,72,0.8559650791441358,0.16666666666666666,0.09245075755214072,1.0,0.0,0.0
10,low_to_high,6,1,15,3,72,0.9999987523564559,0.20833333333333334,3,72,0.9999987523564559,0.20833333333333334,1,48,0.3617264017717713,0.3125,0.6382723505846846,0.0,0.0,0.0
10,low_to_high,6,1,18,3,72,0.9999987523564559,0.25,3,72,0.9999987523564559,0.25,1,48,0.2773040396715366,0.375,0.7226947126849192,0.0,0.0,0.0
10,low_to_high,6,1,21,1,48,0.5658514116635073,0.4375,2,48,0.7558971378757319,0.4375,3,24,0.6959152222023476,0.875,0.1300638105388403,0.0,0.0,0.0
10,low_to_high,6,1,24,1,48,0.5371008891970752,0.5,3,48,0.8378982242720003,0.5,3,24,0.7082813459691499,1.0,0.17118045677207472,0.0,0.0,0.0
10,low_to_high,6,1,27,1,48,0.2420960859116382,0.5625,3,24,0.8568089198328094,1.0,3,24,0.7028424089701824,1.0,0.4607463230585441,0.0,0.0,0.0
10,low_to_high,6,1,30,3,24,0.690013852191865,1.0,3,72,0.8112583737836784,0.4166666666666667,3,24,0.6897028347007994,1.0,0.0003110174910655461,1.0,1.0,1.0
10,low_to_high,6,1,33,3,24,0.686930370881857,1.0,3,72,0.8094837396394406,0.4583333333333333,3,24,0.6829836550124201,1.0,0.003946715869436956,1.0,1.0,1.0
10,low_to_high,6,1,36,3,24,0.6806897935449465,1.0,3,72,0.8078753311904644,0.5,3,72,0.6597682521599574,0.5,0.02092154138498914,1.0,0.0,0.0
10,low_to_high,6,1,39,3,24,0.6785489211446054,1.0,3,72,0.8062987831904695,0.5416666666666666,3,72,0.6576203651305204,0.5416666666666666,0.020928556014085054,1.0,0.0,0.0
10,low_to_high,6,1,42,3,24,0.6531940960627348,1.0,3,48,0.7924502470915812,0.875,3,24,0.6530760209902328,1.0,0.00011807507250205518,1.0,1.0,1.0
10,low_to_high,6,1,45,2,72,0.41264303858324314,0.625,3,72,0.9558069143885716,0.625,2,48,0.41352497227919466,0.9375,0.00088193369595152,1.0,0.0,0.0
10,low_to_high,6,1,48,2,48,0.5098642082678434,1.0,2,24,0.825074130366021,1.0,2,24,0.5158713356523985,1.0,0.006007127384555111,1.0,0.0,0.0
10,low_to_high,6,1,51,2,24,0.4578225887467085,1.0,1,24,0.30822574278124293,1.0,2,24,0.4578317019590057,1.0,9.11321229718487e-06,1.0,1.0,1.0
10,low_to_high,6,1,54,2,24,0.4624224865178092,1.0,1,24,0.3204328259583635,1.0,2,24,0.46239350587268974,1.0,2.8980645119469628e-05,1.0,1.0,1.0
10,low_to_high,6,1,57,2,24,0.4986527634811917,1.0,1,72,0.4318356300745347,0.7916666666666666,2,24,0.49865113372224074,1.0,1.6297589509606247e-06,1.0,1.0,1.0
10,low_to_high,6,1,60,3,72,0.7364526037751649,0.8333333333333334,2,48,0.979096743581535,1.0,3,72,0.7364534710428905,0.8333333333333334,8.672677256349459e-07,1.0,1.0,1.0
10,low_to_high,6,1,63,1,48,3.045995807355589e-08,1.0,2,48,0.9898366174447518,1.0,1,48,3.045995807355589e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,6,1,66,1,48,3.045995807355589e-08,1.0,2,48,0.9915532525003132,1.0,1,48,3.045995807355589e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,6,1,69,3,24,0.8135392891676716,1.0,2,48,0.9979381747025058,1.0,3,24,0.8135390479254271,1.0,2.4124224451416154e-07,1.0,1.0,1.0
10,low_to_high,6,1,72,3,24,0.8115089292329289,1.0,2,48,0.9979254884275134,1.0,3,24,0.8115088264593145,1.0,1.0277361439658961e-07,1.0,1.0,1.0
10,low_to_high,6,1,75,3,24,0.7986996727752985,1.0,2,48,0.9999997932794734,1.0,3,24,0.7986994936709481,1.0,1.791043504617562e-07,1.0,1.0,1.0
10,low_to_high,6,1,78,3,24,0.8304554618293937,1.0,2,48,0.9999997950393552,1.0,3,24,0.8304554219715202,1.0,3.985787344618075e-08,1.0,1.0,1.0
10,low_to_high,6,1,81,3,48,0.8250053194180182,1.0,2,48,0.999999669118866,1.0,3,48,0.8250053813030256,1.0,6.188500734083391e-08,1.0,1.0,1.0
10,low_to_high,6,1,84,3,72,0.8153602695001763,1.0,2,48,0.9999990215052298,1.0,3,72,0.8153602884221657,1.0,1.892198941977341e-08,1.0,1.0,1.0
10,low_to_high,6,1,87,3,72,0.8168744417236518,1.0,3,72,0.9994161844701088,1.0,3,72,0.816874448018117,1.0,6.294465282330464e-09,1.0,1.0,1.0
10,low_to_high,6,1,90,2,24,0.8700018586070012,1.0,2,72,0.9926611311424821,1.0,2,24,0.8700018229186488,1.0,3.568835238443313e-08,1.0,1.0,1.0
10,low_to_high,6,1,93,2,72,9.13798623055787e-08,1.0,2,72,0.9968126910205078,1.0,2,72,9.13798623055787e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,6,1,96,2,24,0.9074885782731595,1.0,2,72,0.9995596772302268,1.0,2,24,0.9074885628639348,1.0,1.5409224785045694e-08,1.0,1.0,1.0
10,low_to_high,6,1,99,2,24,0.9408183426908365,1.0,2,72,0.9999976579131113,1.0,2,24,0.9408183350547221,1.0,7.636114407461037e-09,1.0,1.0,1.0
10,low_to_high,6,1,102,2,24,0.9482226662712421,1.0,2,72,0.9999974653229105,1.0,2,24,0.9482226558368936,1.0,1.0434348496346502e-08,1.0,1.0,1.0
10,low_to_high,6,1,105,2,24,0.954005903513342,1.0,2,72,0.9999975696439146,1.0,2,24,0.9540058980805746,1.0,5.432767458124488e-09,1.0,1.0,1.0
10,low_to_high,6,1,108,2,72,0.9637079999345255,1.0,2,72,0.9999979329724537,1.0,2,72,0.963705547698904,1.0,2.452235621452914e-06,1.0,1.0,1.0
10,low_to_high,6,1,111,2,24,0.9608082181739512,1.0,2,72,0.9999980824707162,1.0,2,24,0.9608082222112604,1.0,4.0373091536594075e-09,1.0,1.0,1.0
10,low_to_high,6,1,114,2,24,0.9543035762560292,1.0,2,72,0.9999989047800695,1.0,2,24,0.9543035795712703,1.0,3.315241081658371e-09,1.0,1.0,1.0
10,low_to_high,6,1,117,2,72,0.959068393473656,1.0,2,72,1.0000001933244043,1.0,2,72,0.9590677613227134,1.0,6.32150942592169e-07,1.0,1.0,1.0
10,low_to_high,6,3,-60,1,24,0.8375525599896383,0.0,1,24,0.8375525599896383,0.0,1,72,0.1046511644353666,0.0,0.7329013955542717,1.0,0.0,0.0
10,low_to_high,6,3,-57,3,72,0.9912520556840033,0.0,3,72,0.9912520556840033,0.0,1,72,0.011568494156533035,0.0,0.9796835615274703,0.0,1.0,0.0
10,low_to_high,6,3,-54,3,72,0.992008470523078,0.0,3,72,0.992008470523078,0.0,1,72,0.14083120175947064,0.0,0.8511772687636073,0.0,1.0,0.0
10,low_to_high,6,3,-51,3,72,0.9923794441349945,0.0,3,72,0.9923794441349945,0.0,1,72,0.10924306399059572,0.0,0.8831363801443988,0.0,1.0,0.0
10,low_to_high,6,3,-48,1,72,0.8581290917985037,0.0,1,72,0.8581290917985037,0.0,1,72,0.09797842753837523,0.0,0.7601506642601285,1.0,1.0,1.0
10,low_to_high,6,3,-45,1,72,0.8867595625969047,0.0,1,72,0.8867595625969047,0.0,1,72,0.10731117884514012,0.0,0.7794483837517646,1.0,1.0,1.0
10,low_to_high,6,3,-42,1,72,0.9020841011435214,0.0,1,72,0.9020841011435214,0.0,1,72,0.11419881802230131,0.0,0.7878852831212202,1.0,1.0,1.0
10,low_to_high,6,3,-39,1,72,0.9649528292681464,0.0,1,72,0.9649528292681464,0.0,1,72,0.11391560298995557,0.0,0.8510372262781909,1.0,1.0,1.0
10,low_to_high,6,3,-36,1,72,0.7284152114935134,0.0,1,72,0.7284152114935134,0.0,1,72,0.9788511746294417,0.0,0.2504359631359283,1.0,1.0,1.0
10,low_to_high,6,3,-33,2,48,0.9625967435254721,0.0,2,48,0.9625967435254721,0.0,1,72,0.15769519346138705,0.0,0.804901550064085,0.0,0.0,0.0
10,low_to_high,6,3,-30,1,72,0.9787771067107182,0.0,1,72,0.9787771067107182,0.0,1,24,0.24567560795982682,0.0,0.7331014987508914,1.0,0.0,0.0
10,low_to_high,6,3,-27,1,72,0.9866895464281225,0.0,1,72,0.9866895464281225,0.0,1,24,0.6775494660662346,0.0,0.3091400803618879,1.0,0.0,0.0
10,low_to_high,6,3,-24,1,72,0.9878769793165483,0.0,1,72,0.9878769793165483,0.0,1,24,0.6261547241175999,0.0,0.3617222551989484,1.0,0.0,0.0
10,low_to_high,6,3,-21,1,72,0.9916189671751093,0.0,1,72,0.9916189671751093,0.0,1,24,0.5536536167489383,0.0,0.437965350426171,1.0,0.0,0.0
10,low_to_high,6,3,-18,1,72,0.9970070721382351,0.0,1,72,0.9970070721382351,0.0,1,24,0.5520407992654581,0.0,0.444966272872777,1.0,0.0,0.0
10,low_to_high,6,3,-15,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,24,0.5631378950606748,0.0,0.4368618519048256,1.0,0.0,0.0
10,low_to_high,6,3,-12,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,24,0.5960247015278225,0.0,0.4039750454376779,1.0,0.0,0.0
10,low_to_high,6,3,-9,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,48,0.5833402892014073,0.0,0.4166594577640931,1.0,0.0,0.0
10,low_to_high,6,3,-6,1,48,0.9128766099839665,0.0,1,48,0.9128766099839665,0.0,1,48,0.6469821464715814,0.0,0.2658944635123851,1.0,1.0,1.0
10,low_to_high,6,3,-3,1,48,0.926806738646103,0.0,1,48,0.926806738646103,0.0,1,24,0.7110528919228318,0.0,0.21575384672327114,1.0,0.0,0.0
10,low_to_high,6,3,0,1,24,0.8938485352625477,0.0,1,24,0.8938485352625477,0.0,2,24,0.8931974979075367,0.0,0.0006510373550110415,0.0,1.0,0.0
10,low_to_high,6,3,3,2,24,0.9445808519917887,0.125,2,24,0.9466400976336864,0.125,3,48,0.8878292018045443,0.0625,0.056751650187244373,0.0,0.0,0.0
10,low_to_high,6,3,6,1,24,0.8693587311823481,0.25,1,24,0.9054833601649959,0.25,1,48,0.5439773662288397,0.125,0.32538136495350833,1.0,0.0,0.0
10,low_to_high,6,3,9,1,72,0.9242665360862549,0.125,2,48,0.9937999465387223,0.1875,1,48,0.4397849601488481,0.1875,0.48448157593740676,1.0,0.0,0.0
10,low_to_high,6,3,12,1,48,0.2672420234191454,0.25,2,24,0.9315472634295704,0.5,1,48,0.19485568519332638,0.25,0.072386338225819,1.0,1.0,1.0
10,low_to_high,6,3,15,1,48,0.3208885508412217,0.3125,2,48,0.9999997516818568,0.3125,1,48,0.15651144930701258,0.3125,0.16437710153420912,1.0,1.0,1.0
10,low_to_high,6,3,18,1,24,0.09720000391596281,0.75,2,24,0.9814191216709772,0.75,1,48,3.045995807355589e-08,0.375,0.09719997345600474,1.0,0.0,0.0
10,low_to_high,6,3,21,1,24,0.1473014077718001,0.875,1,48,0.40749640692846,0.4375,1,48,3.045995807355589e-08,0.4375,0.147301377311842,1.0,0.0,0.0
10,low_to_high,6,3,24,1,24,0.1758329738773523,1.0,2,24,0.9742509270949335,1.0,1,48,3.045995807355589e-08,0.5,0.17583294341739422,1.0,0.0,0.0
10,low_to_high,6,3,27,1,48,3.045995807355589e-08,0.5625,2,24,0.9736684838364917,1.0,1,48,3.045995807355589e-08,0.5625,0.0,1.0,1.0,1.0
10,low_to_high,6,3,30,2,24,0.4993309157181995,1.0,2,24,0.9681137028052299,1.0,2,24,0.49677358706404273,1.0,0.002557328654156754,1.0,1.0,1.0
10,low_to_high,6,3,33,2,24,0.5235700976162448,1.0,2,24,0.9720729226214417,1.0,2,24,0.5136915091626767,1.0,0.009878588453568149,1.0,1.0,1.0
10,low_to_high,6,3,36,2,24,0.47528306459662,1.0,2,24,0.8360339652856046,1.0,2,24,0.4761107348002991,1.0,0.0008276702036790762,1.0,1.0,1.0
10,low_to_high,6,3,39,2,24,0.4781666555179324,1.0,2,24,0.9710969568504597,1.0,2,48,0.473865614017968,0.8125,0.004301041499964409,1.0,0.0,0.0
10,low_to_high,6,3,42,2,24,0.9886083408421626,1.0,3,48,0.993888291215047,0.875,3,48,0.9872345731852358,0.875,0.001373767656926872,0.0,0.0,0.0
10,low_to_high,6,3,45,3,72,0.982766769030137,0.625,3,48,0.9841878586986432,0.9375,2,24,0.6603974210192695,1.0,0.3223693480108676,0.0,0.0,0.0
10,low_to_high,6,3,48,2,24,0.706283654501217,1.0,3,48,0.9900141235461735,1.0,2,24,0.7062760098946949,1.0,7.644606522139163e-06,1.0,1.0,1.0
10,low_to_high,6,3,51,2,24,0.6867651403831154,1.0,2,48,0.9584446251932893,1.0,2,24,0.6867875504215153,1.0,2.2410038399867105e-05,1.0,1.0,1.0
10,low_to_high,6,3,54,2,24,0.6740193142912139,1.0,2,72,0.9441941717299561,0.75,2,24,0.6739958239934891,1.0,2.3490297724748643e-05,1.0,1.0,1.0
10,low_to_high,6,3,57,2,24,0.6832823008617002,1.0,2,72,0.9211861138701183,0.7916666666666666,2,24,0.6832852810053873,1.0,2.9801436871590425e-06,1.0,1.0,1.0
10,low_to_high,6,3,60,2,24,0.6831621674048816,1.0,2,72,0.9441539576847467,0.8333333333333334,2,24,0.6831615535128813,1.0,6.138920002340953e-07,1.0,1.0,1.0
10,low_to_high,6,3,63,2,24,0.7279409791429402,1.0,2,48,0.9717777650770437,1.0,2,24,0.7279440768801368,1.0,3.0977371966445233e-06,1.0,1.0,1.0
10,low_to_high,6,3,66,2,72,0.7243568623858669,0.9166666666666666,2,48,0.9718549871818793,1.0,2,72,0.7243557014032475,0.9166666666666666,1.1609826194858286e-06,1.0,1.0,1.0
10,low_to_high,6,3,69,2,24,0.7396825830994384,1.0,2,48,0.9723769007991225,1.0,2,24,0.7396818077101781,1.0,7.753892602435641e-07,1.0,1.0,1.0
10,low_to_high,6,3,72,2,72,0.7200304748280225,1.0,2,48,0.9832873619138273,1.0,2,72,0.7200301450748275,1.0,3.297531949719712e-07,1.0,1.0,1.0
10,low_to_high,6,3,75,2,48,0.7137029872788847,1.0,2,72,0.9876789506441935,1.0,2,48,0.7137038093834875,1.0,8.221046028378254e-07,1.0,1.0,1.0
10,low_to_high,6,3,78,2,72,0.7388875564629087,1.0,2,72,0.9923912572780865,1.0,2,72,0.7388879211765002,1.0,3.647135914386368e-07,1.0,1.0,1.0
10,low_to_high,6,3,81,2,72,0.7904365257574613,1.0,2,72,0.9937959066010135,1.0,2,72,0.7904365760109321,1.0,5.0253470829098035e-08,1.0,1.0,1.0
10,low_to_high,6,3,84,2,24,0.8172655409591185,1.0,2,72,0.9938171132421086,1.0,2,24,0.817265410877351,1.0,1.3008176746875932e-07,1.0,1.0,1.0
10,low_to_high,6,3,87,3,24,0.895404184845056,1.0,2,48,0.9901031581562669,1.0,3,24,0.8954041808391687,1.0,4.005887288549559e-09,1.0,1.0,1.0
10,low_to_high,6,3,90,2,24,0.86116995097613,1.0,2,48,0.9946903046472008,1.0,2,24,0.8611699318673361,1.0,1.9108793880562303e-08,1.0,1.0,1.0
10,low_to_high,6,3,93,2,72,0.18448856852571552,1.0,2,72,0.9870910147530931,1.0,2,72,0.1844885986575875,1.0,3.013187196976297e-08,1.0,1.0,1.0
10,low_to_high,6,3,96,2,72,9.13798623055787e-08,1.0,3,72,0.998838208604453,1.0,2,72,9.13798623055787e-08,1.0,0.0,1.0,1.0,1.0
10,low_to_high,6,3,99,2,24,0.9494735091868055,1.0,3,72,0.9999858595592057,1.0,2,24,0.949473493724239,1.0,1.5462566560486835e-08,1.0,1.0,1.0
10,low_to_high,6,3,102,2,24,0.95445089017059,1.0,3,72,0.9999905725149665,1.0,2,24,0.9544508848768133,1.0,5.293776750292523e-09,1.0,1.0,1.0
10,low_to_high,6,3,105,2,24,0.9640250920516168,1.0,3,72,0.9999878449876628,1.0,2,24,0.9640251042930771,1.0,1.2241460289885708e-08,1.0,1.0,1.0
10,low_to_high,6,3,108,2,24,0.962391313087876,1.0,3,72,0.9999862439491325,1.0,2,24,0.9623913279636456,1.0,1.4875769616118362e-08,1.0,1.0,1.0
10,low_to_high,6,3,111,2,24,0.9614748535556313,1.0,3,72,0.9999940089767259,1.0,2,24,0.9614748602473696,1.0,6.691738274611225e-09,1.0,1.0,1.0
10,low_to_high,6,3,114,2,24,0.9664279143988157,1.0,3,72,0.999984601997077,1.0,2,24,0.9664279184173113,1.0,4.018495647351017e-09,1.0,1.0,1.0
10,low_to_high,6,3,117,2,24,0.986570647957743,1.0,3,72,0.9999943431011392,1.0,2,24,0.9865706499412792,1.0,1.9835362241593657e-09,1.0,1.0,1.0
10,low_to_high,6,6,-60,3,72,0.9888036170288246,0.0,3,72,0.9888036170288246,0.0,1,48,3.045995807355589e-08,0.0,0.9888035865688665,0.0,0.0,0.0
10,low_to_high,6,6,-57,3,72,0.9886359732914355,0.0,3,72,0.9886359732914355,0.0,1,72,0.23061532022926776,0.0,0.7580206530621677,0.0,1.0,0.0
10,low_to_high,6,6,-54,3,72,0.9913432222008677,0.0,3,72,0.9913432222008677,0.0,1,24,0.30011596802641666,0.0,0.6912272541744511,0.0,0.0,0.0
10,low_to_high,6,6,-51,3,72,0.9918410633001332,0.0,3,72,0.9918410633001332,0.0,1,72,0.413269809575622,0.0,0.5785712537245112,0.0,1.0,0.0
10,low_to_high,6,6,-48,3,72,0.9925035662462939,0.0,3,72,0.9925035662462939,0.0,1,72,0.347437213731687,0.0,0.6450663525146069,0.0,1.0,0.0
10,low_to_high,6,6,-45,1,72,0.8502327095867039,0.0,1,72,0.8502327095867039,0.0,1,72,0.38180767490197787,0.0,0.46842503468472607,1.0,1.0,1.0
10,low_to_high,6,6,-42,1,72,0.8803269362135034,0.0,1,72,0.8803269362135034,0.0,1,72,0.3798364706187506,0.0,0.5004904655947529,1.0,1.0,1.0
10,low_to_high,6,6,-39,1,72,0.9421546500733026,0.0,1,72,0.9421546500733026,0.0,1,72,0.9462465109383926,0.0,0.004091860865090058,1.0,1.0,1.0
10,low_to_high,6,6,-36,1,72,0.9674307872693423,0.0,1,72,0.9674307872693423,0.0,1,72,0.9726125685725615,0.0,0.005181781303219224,1.0,1.0,1.0
10,low_to_high,6,6,-33,1,72,0.7732992372043294,0.0,1,72,0.7732992372043294,0.0,1,72,0.9794156782964022,0.0,0.20611644109207283,1.0,1.0,1.0
10,low_to_high,6,6,-30,1,72,0.8879625875436634,0.0,1,72,0.8879625875436634,0.0,1,24,0.6982756500187554,0.0,0.18968693752490806,1.0,0.0,0.0
10,low_to_high,6,6,-27,1,72,0.9826927015571493,0.0,1,72,0.9826927015571493,0.0,1,24,0.9040819910414798,0.0,0.07861071051566948,1.0,0.0,0.0
10,low_to_high,6,6,-24,1,72,0.9866853350029238,0.0,1,72,0.9866853350029238,0.0,1,72,0.9892928900903614,0.0,0.0026075550874375963,1.0,1.0,1.0
10,low_to_high,6,6,-21,1,72,0.9889929563462977,0.0,1,72,0.9889929563462977,0.0,1,72,0.9930638884151747,0.0,0.004070932068876987,1.0,1.0,1.0
10,low_to_high,6,6,-18,1,72,0.9931951786854272,0.0,1,72,0.9931951786854272,0.0,1,72,0.9972378152941144,0.0,0.0040426366086872,1.0,1.0,1.0
10,low_to_high,6,6,-15,1,72,0.9979313083186307,0.0,1,72,0.9979313083186307,0.0,1,24,0.44561998452057416,0.0,0.5523113237980566,1.0,0.0,0.0
10,low_to_high,6,6,-12,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,24,0.4906443552250963,0.0,0.5093553917404041,1.0,0.0,0.0
10,low_to_high,6,6,-9,1,72,0.9999997469655004,0.0,1,72,0.9999997469655004,0.0,1,24,0.5300429735978207,0.0,0.4699567733676797,1.0,0.0,0.0
10,low_to_high,6,6,-6,1,48,0.8668001380510763,0.0,1,48,0.8668001380510763,0.0,1,48,0.5022448098525589,0.0,0.3645553281985173,1.0,1.0,1.0
10,low_to_high,6,6,-3,1,48,0.8936864944311615,0.0,1,48,0.8936864944311615,0.0,1,48,0.6152673297206066,0.0,0.27841916471055494,1.0,1.0,1.0
10,low_to_high,6,6,0,1,48,0.8525452311228792,0.0,1,48,0.8525452311228792,0.0,1,48,0.6003994865821458,0.0,0.25214574454073335,1.0,1.0,1.0
10,low_to_high,6,6,3,1,24,0.8414183740285482,0.125,1,24,0.8438013671094811,0.125,1,48,0.48530133800632835,0.0625,0.3561170360222199,1.0,0.0,0.0
10,low_to_high,6,6,6,1,48,0.8333115000912549,0.125,1,24,0.8597474788443419,0.25,1,48,0.4853534883244903,0.125,0.34795801176676455,1.0,1.0,1.0
10,low_to_high,6,6,9,1,72,0.8866001843272592,0.125,2,48,0.986089842482986,0.1875,1,48,0.6847111909413084,0.1875,0.2018889933859508,1.0,0.0,0.0
10,low_to_high,6,6,12,2,48,0.9999995524711035,0.25,2,48,0.9994846900941824,0.25,1,72,0.8911766953071214,0.16666666666666666,0.1088228571639821,0.0,0.0,0.0
10,low_to_high,6,6,15,2,48,0.9999997755919111,0.3125,2,48,0.9999997147529125,0.3125,2,48,0.999093950030812,0.3125,0.0009058255610990829,1.0,1.0,1.0
10,low_to_high,6,6,18,2,48,0.9999997488011714,0.375,3,72,0.999996015585164,0.25,2,48,0.9999997982989998,0.375,4.9497828391587007e-08,1.0,1.0,1.0
10,low_to_high,6,6,21,3,72,0.9999987523564559,0.2916666666666667,3,72,0.9999987523564559,0.2916666666666667,2,48,0.9999997992503179,0.4375,1.0468938620444845e-06,0.0,0.0,0.0
10,low_to_high,6,6,24,1,48,0.08669823028932128,0.5,2,24,0.9770149826893267,1.0,2,48,0.9999997903400935,0.5,0.9133015600507721,0.0,1.0,0.0
10,low_to_high,6,6,27,2,24,0.9856005405239272,1.0,2,24,0.9765815672581613,1.0,1,48,3.045995807355589e-08,0.5625,0.9856005100639691,0.0,0.0,0.0
